 	Area	X	Y
2125	37	1553.851	1401.662
2126	10	1706.800	1399.700
2127	33	1145.530	1402.803
2128	29	254.845	1403.017
2129	30	375.867	1403.100
2130	33	1286.773	1403.652
2131	19	977.763	1403.921
2132	22	950.182	1405.136
2133	19	923.447	1405.553
2134	26	1030	1405.962
2135	15	203.167	1406.167
2136	38	1626.237	1407.605
2137	30	2040.967	1408.900
2138	26	1734.423	1410.462
2139	28	1966.679	1411.071
2140	40	89.675	1412.800
2141	31	1791.177	1412.952
2142	37	826.068	1413.905
2143	21	1697.833	1412.119
2144	32	726.562	1415.969
2145	9	1368.833	1414.722
2146	34	907.618	1419
2147	21	957.214	1418.786
2148	34	349	1420.324
2149	7	583.786	1418.500
2150	28	1229.464	1420.464
2151	29	1083.914	1422.224
2152	14	1420.857	1421.286
2153	18	1862.722	1421.611
2154	17	1740.147	1422.559
2155	22	1990.364	1423.773
2156	41	745.232	1425.524
2157	19	973.026	1424.658
2158	14	561.929	1425.286
2159	37	1553.419	1427.095
2160	38	1918.789	1426.395
2161	19	1390.921	1426.658
2162	43	491.314	1429.151
2163	51	531.422	1431.382
2164	29	888.569	1430.569
2165	31	611.532	1431.952
2166	13	1078.731	1429.885
2167	36	1700.111	1431.583
2168	14	829.143	1432.500
2169	26	1999.308	1434.308
2170	7	2.071	1433.071
2171	18	1134.389	1435.556
2172	29	176.983	1437.293
2173	46	435.109	1438.174
2174	22	1588.773	1437.545
2175	25	1658.500	1439.660
2176	29	795.914	1441.500
2177	28	1206.250	1440.821
2178	27	1239.907	1441.130
2179	38	463.684	1444.342
2180	30	1351.867	1444.333
2181	29	924.086	1445.052
2182	25	1776.220	1444.620
2183	25	360.100	1446.180
2184	9	1016.611	1445.389
2185	13	390.115	1445.885
2186	43	1496.756	1447.221
2187	39	779.808	1448.244
2188	11	37.955	1448.318
2189	22	232.455	1450.591
2190	33	990.470	1452.106
2191	18	1239.556	1450.778
2192	6	1343.167	1449.833
2193	43	671.314	1453.779
2194	4	792.750	1452.500
2195	43	1033.453	1454.709
2196	10	854.900	1454.200
2197	26	41.077	1456.462
2198	32	88.906	1456.875
2199	45	179.411	1457.033
2200	33	1116.561	1456.773
2201	26	1171.846	1455.885
2202	29	1389.914	1456.224
2203	5	1653.900	1454.700
2204	30	1765.300	1455.767
2205	31	584.242	1457.532
2206	21	1585.833	1456.405
2207	38	1940.211	1458.895
2208	4	2005.500	1455.750
2209	28	71.286	1458.857
2210	19	130.395	1458.605
2211	20	1526.450	1458.400
2212	34	1611.529	1460.029
2213	9	1990.944	1458.944
2214	24	2030.875	1459.667
2215	34	649.500	1462.441
2216	35	1142.814	1463.986
2217	24	1419.667	1462.583
2218	33	1460.742	1465.803
2219	19	124.132	1465.974
2220	18	142.222	1466.389
2221	6	1431.667	1465.500
2222	25	888.420	1468.300
2223	7	1928.786	1467.071
2224	35	566.214	1469.243
2225	12	256.917	1469.250
2226	43	848.826	1472.593
2227	27	17.574	1473.167
2228	27	499.278	1473.759
2229	35	1377.814	1474.471
2230	21	1479.881	1473.310
2231	28	320.786	1475.821
2232	11	374.409	1475.136
2233	18	408.667	1475.167
2234	10	1329.700	1474.800
2235	26	1866.692	1475.885
2236	21	1206.881	1476.976
2237	33	349.500	1479.258
2238	18	1061.611	1480
2239	33	1285.288	1480.773
2240	20	1714.350	1480
2241	19	1736.079	1480.132
2242	27	214.426	1481.056
2243	37	810.878	1481.689
2244	12	1045.583	1479.833
2245	32	1193.031	1482.188
2246	22	1681.955	1481.455
2247	34	745.059	1483.206
2248	28	254.429	1484.286
2249	10	762.700	1483
2250	4	276	1484.500
2251	22	990.455	1485.636
2252	15	1822.967	1488.833
2253	23	1786.717	1491.978
2254	30	275.267	1493.200
2255	25	1109.420	1493.060
2256	38	924.842	1495.184
2257	33	1637.348	1496.924
2258	22	372.955	1497.318
2259	12	787	1495.750
2260	22	1891.409	1498.455
2261	30	515.833	1498.667
2262	18	608.278	1498.556
2263	21	183.976	1500.452
2264	16	1422.375	1501.688
2265	17	1556.559	1501.147
2266	37	1581.500	1502.500
2267	31	1240.790	1503.048
2268	11	940.591	1502.682
2269	4	1439.750	1502.750
2270	40	1832.725	1504.650
2271	34	104.941	1505.265
2272	35	376.586	1506.071
2273	21	685.690	1506.262
2274	37	656.122	1507.608
2275	27	1742.722	1507.130
2276	23	1478.196	1507.587
2277	11	26.500	1507.864
2278	36	1703.833	1509.639
2279	14	1539.429	1509
2280	35	1977.214	1510.843
2281	35	860.957	1511.129
2282	30	1072.467	1511.033
2283	6	1376.667	1509.333
2284	10	145.200	1514.200
2285	11	1041.318	1514.409
2286	25	1282.420	1514.940
2287	28	1617.464	1515.036
2288	20	1824.850	1515.950
2289	32	1458.875	1517.125
2290	32	445.469	1518.375
2291	43	61.872	1520.360
2292	45	1159.033	1519.989
2293	46	16.957	1521.087
2294	5	1179.500	1518.900
2295	7	1779.643	1519.071
2296	32	1324.562	1521.719
2297	27	1758.130	1521.019
2298	13	1298.731	1521.269
2299	24	1885.417	1521.417
2300	33	278.288	1523.894
2301	11	422.318	1522.045
2302	5	672.300	1520.900
2303	9	1833.833	1523.500
2304	4	965.500	1523.750
2305	36	1998.167	1527.611
2306	4	1123.500	1525
2307	25	345.340	1528.540
2308	28	295.250	1529.714
2309	41	422.622	1529.573
2310	28	161	1530.286
2311	39	718.090	1530.859
2312	25	917.540	1529.900
2313	29	1657.121	1533.086
2314	14	1307.786	1533.429
2315	23	1612.630	1533.717
2316	15	208.233	1534.567
2317	18	1937.444	1534.500
2318	14	1266.143	1534.714
2319	16	1531.688	1534.562
2320	6	593.667	1535.167
